                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    397,                0.26553,                0.32589,                0.17601,                0.85458,                0.99998,                0.99963,                  0.995,                0.98807,                0.99998,                0.99963,                  0.995,                 0.9603,                0.19822,                0.22802,                 0.1351,                0.73728,               0.002179,               0.002179,               0.002179
                    398,                0.26432,                0.32628,                 0.1763,                0.85358,                0.99998,                0.99963,                  0.995,                0.98816,                0.99998,                0.99963,                  0.995,                0.96052,                0.19802,                0.22788,                0.13501,                0.73722,              0.0021592,              0.0021592,              0.0021592
                    399,                0.26113,                0.32176,                0.17468,                0.85292,                0.99998,                0.99963,                  0.995,                0.98825,                0.99998,                0.99963,                  0.995,                0.96063,                0.19794,                0.22778,                0.13513,                0.73719,              0.0021394,              0.0021394,              0.0021394
                    400,                0.26149,                0.32016,                0.17392,                0.85418,                0.99998,                0.99963,                  0.995,                0.98824,                0.99998,                0.99963,                  0.995,                 0.9605,                0.19789,                0.22766,                0.13514,                0.73713,              0.0021196,              0.0021196,              0.0021196
                    401,                0.26087,                0.32047,                0.17354,                0.85237,                0.99998,                0.99963,                  0.995,                0.98818,                0.99998,                0.99963,                  0.995,                 0.9606,                0.19777,                0.22759,                0.13501,                0.73707,              0.0020998,              0.0020998,              0.0020998
                    402,                0.25921,                0.31879,                0.17265,                0.85276,                0.99998,                0.99963,                  0.995,                0.98811,                0.99998,                0.99963,                  0.995,                0.96073,                 0.1977,                0.22746,                 0.1351,                0.73701,                0.00208,                0.00208,                0.00208
                    403,                0.26153,                0.32657,                0.17307,                0.85317,                0.99998,                0.99963,                  0.995,                0.98816,                0.99998,                0.99963,                  0.995,                0.96074,                0.19764,                 0.2274,                0.13505,                0.73695,              0.0020602,              0.0020602,              0.0020602
                    404,                0.25849,                0.32138,                0.17185,                0.85106,                0.99998,                0.99963,                  0.995,                0.98831,                0.99998,                0.99963,                  0.995,                0.96087,                0.19758,                0.22728,                0.13509,                0.73688,              0.0020404,              0.0020404,              0.0020404
                    405,                0.26276,                0.32273,                0.17371,                0.85382,                0.99998,                0.99963,                  0.995,                0.98842,                0.99998,                0.99963,                  0.995,                0.96087,                0.19754,                0.22724,                0.13512,                0.73688,              0.0020206,              0.0020206,              0.0020206
                    406,                0.26195,                0.31774,                0.17386,                0.85343,                0.99998,                0.99963,                  0.995,                0.98827,                0.99998,                0.99963,                  0.995,                0.96093,                0.19744,                0.22716,                0.13468,                0.73682,              0.0020008,              0.0020008,              0.0020008
                    407,                0.25582,                0.31425,                0.17067,                0.85177,                0.99998,                0.99963,                  0.995,                0.98833,                0.99998,                0.99963,                  0.995,                0.96106,                0.19737,                0.22707,                0.13465,                0.73676,               0.001981,               0.001981,               0.001981
                    408,                0.25651,                0.31836,                0.17159,                0.85306,                0.99998,                0.99963,                  0.995,                0.98841,                0.99998,                0.99963,                  0.995,                0.96105,                0.19729,                0.22703,                0.13479,                 0.7367,              0.0019612,              0.0019612,              0.0019612
                    409,                0.25494,                0.31452,                0.17068,                0.85242,                0.99998,                0.99963,                  0.995,                0.98832,                0.99998,                0.99963,                  0.995,                0.96115,                0.19723,                0.22693,                0.13485,                0.73671,              0.0019414,              0.0019414,              0.0019414
                    410,                0.25804,                0.32068,                0.17159,                0.85281,                0.99998,                0.99963,                  0.995,                0.98844,                0.99998,                0.99963,                  0.995,                 0.9609,                0.19717,                0.22684,                0.13484,                0.73669,              0.0019216,              0.0019216,              0.0019216
                    411,                0.25723,                0.31904,                0.17075,                0.85303,                0.99998,                0.99963,                  0.995,                 0.9885,                0.99998,                0.99963,                  0.995,                0.96097,                0.19714,                0.22672,                0.13504,                0.73665,              0.0019018,              0.0019018,              0.0019018
                    412,                0.25937,                0.32568,                0.17041,                0.85253,                0.99998,                0.99963,                  0.995,                0.98854,                0.99998,                0.99963,                  0.995,                0.96084,                0.19725,                0.22665,                 0.1351,                0.73665,               0.001882,               0.001882,               0.001882
                    413,                0.25496,                0.31566,                0.16883,                0.85285,                0.99998,                0.99963,                  0.995,                0.98834,                0.99998,                0.99963,                  0.995,                0.96085,                 0.1972,                0.22657,                0.13503,                0.73662,              0.0018622,              0.0018622,              0.0018622
                    414,                0.25499,                0.32035,                0.16833,                 0.8527,                0.99998,                0.99963,                  0.995,                0.98843,                0.99998,                0.99963,                  0.995,                0.96094,                0.19719,                0.22649,                 0.1349,                 0.7366,              0.0018424,              0.0018424,              0.0018424
                    415,                0.25526,                 0.3161,                0.16936,                0.85317,                0.99998,                0.99963,                  0.995,                0.98847,                0.99998,                0.99963,                  0.995,                0.96103,                0.19705,                0.22645,                0.13477,                0.73659,              0.0018226,              0.0018226,              0.0018226
                    416,                0.25689,                0.32006,                 0.1705,                0.85195,                0.99998,                0.99963,                  0.995,                0.98853,                0.99998,                0.99963,                  0.995,                0.96094,                0.19701,                0.22642,                0.13481,                0.73644,              0.0018028,              0.0018028,              0.0018028
                    417,                0.25216,                0.31383,                0.16817,                0.85024,                0.99998,                0.99963,                  0.995,                0.98841,                0.99998,                0.99963,                  0.995,                0.96095,                0.19677,                0.22635,                0.13483,                0.73641,               0.001783,               0.001783,               0.001783
                    418,                0.25261,                0.31514,                 0.1686,                 0.8496,                0.99998,                0.99963,                  0.995,                0.98841,                0.99998,                0.99963,                  0.995,                0.96099,                0.19676,                0.22624,                0.13518,                0.73633,              0.0017632,              0.0017632,              0.0017632
                    419,                0.25259,                0.31372,                 0.1663,                0.85104,                0.99998,                0.99963,                  0.995,                0.98834,                0.99998,                0.99963,                  0.995,                 0.9613,                0.19661,                0.22612,                0.13518,                0.73626,              0.0017434,              0.0017434,              0.0017434
                    420,                0.25366,                0.31991,                0.16867,                0.85155,                0.99998,                0.99963,                  0.995,                0.98838,                0.99998,                0.99963,                  0.995,                0.96121,                0.19672,                0.22603,                0.13536,                0.73625,              0.0017236,              0.0017236,              0.0017236
                    421,                0.25152,                0.31782,                0.16723,                0.85145,                0.99998,                0.99963,                  0.995,                0.98838,                0.99998,                0.99963,                  0.995,                0.96135,                0.19659,                0.22588,                0.13548,                0.73625,              0.0017038,              0.0017038,              0.0017038
                    422,                0.25297,                0.31194,                0.16663,                0.85196,                0.99998,                0.99963,                  0.995,                0.98842,                0.99998,                0.99963,                  0.995,                0.96153,                0.19649,                0.22578,                0.13547,                 0.7362,               0.001684,               0.001684,               0.001684
                    423,                0.25276,                0.31638,                0.16678,                0.85039,                0.99998,                0.99963,                  0.995,                0.98832,                0.99998,                0.99963,                  0.995,                0.96148,                0.19647,                0.22569,                0.13527,                0.73618,              0.0016642,              0.0016642,              0.0016642
                    424,                0.24998,                0.31332,                0.16573,                0.84919,                0.99998,                0.99963,                  0.995,                0.98838,                0.99998,                0.99963,                  0.995,                0.96149,                0.19634,                0.22561,                0.13515,                0.73614,              0.0016444,              0.0016444,              0.0016444
                    425,                0.25208,                0.31515,                0.16801,                0.85117,                0.99998,                0.99963,                  0.995,                0.98829,                0.99998,                0.99963,                  0.995,                0.96149,                0.19624,                0.22549,                0.13512,                0.73608,              0.0016246,              0.0016246,              0.0016246
                    426,                0.24889,                0.30712,                0.16474,                0.85036,                0.99999,                0.99963,                  0.995,                0.98848,                0.99999,                0.99963,                  0.995,                0.96185,                0.19608,                0.22534,                0.13491,                0.73597,              0.0016048,              0.0016048,              0.0016048
                    427,                0.25498,                 0.3177,                0.16778,                0.85116,                0.99999,                0.99963,                  0.995,                0.98837,                0.99999,                0.99963,                  0.995,                0.96173,                0.19593,                0.22531,                  0.135,                0.73594,               0.001585,               0.001585,               0.001585
                    428,                0.24864,                0.31079,                0.16404,                0.85106,                0.99999,                0.99963,                  0.995,                0.98838,                0.99999,                0.99963,                  0.995,                0.96176,                0.19582,                0.22519,                0.13489,                 0.7359,              0.0015652,              0.0015652,              0.0015652
                    429,                0.25089,                0.31253,                0.16589,                0.85033,                0.99999,                0.99963,                  0.995,                0.98826,                0.99999,                0.99963,                  0.995,                0.96184,                0.19569,                0.22509,                0.13477,                0.73588,              0.0015454,              0.0015454,              0.0015454
                    430,                0.24828,                0.30948,                0.16305,                0.85061,                0.99999,                0.99963,                  0.995,                0.98831,                0.99999,                0.99963,                  0.995,                0.96156,                0.19559,                  0.225,                0.13473,                0.73582,              0.0015256,              0.0015256,              0.0015256
                    431,                0.25139,                0.31192,                0.16612,                0.85029,                0.99999,                0.99963,                  0.995,                0.98826,                0.99999,                0.99963,                  0.995,                0.96177,                 0.1954,                0.22493,                0.13497,                0.73577,              0.0015058,              0.0015058,              0.0015058
                    432,                0.24827,                0.31113,                0.16485,                0.85127,                0.99999,                0.99963,                  0.995,                0.98828,                0.99999,                0.99963,                  0.995,                0.96186,                0.19537,                0.22483,                0.13464,                0.73574,               0.001486,               0.001486,               0.001486
                    433,                0.24933,                0.31291,                0.16534,                0.85025,                0.99999,                0.99963,                  0.995,                0.98831,                0.99999,                0.99963,                  0.995,                 0.9618,                0.19537,                0.22473,                0.13469,                 0.7357,              0.0014662,              0.0014662,              0.0014662
                    434,                0.24758,                0.30973,                0.16563,                0.84933,                0.99999,                0.99963,                  0.995,                0.98836,                0.99999,                0.99963,                  0.995,                0.96188,                0.19515,                0.22467,                0.13469,                0.73563,              0.0014464,              0.0014464,              0.0014464
                    435,                0.24636,                 0.3087,                0.16378,                 0.8498,                0.99999,                0.99963,                  0.995,                0.98831,                0.99999,                0.99963,                  0.995,                0.96163,                0.19504,                0.22456,                0.13466,                0.73558,              0.0014266,              0.0014266,              0.0014266
                    436,                0.24822,                0.30913,                0.16536,                 0.8492,                0.99999,                0.99963,                  0.995,                0.98849,                0.99999,                0.99963,                  0.995,                0.96189,                0.19495,                0.22449,                0.13487,                0.73555,              0.0014068,              0.0014068,              0.0014068
                    437,                0.24618,                0.30807,                0.16404,                0.84912,                0.99999,                0.99963,                  0.995,                0.98837,                0.99999,                0.99963,                  0.995,                0.96188,                0.19485,                0.22442,                0.13468,                0.73551,               0.001387,               0.001387,               0.001387
                    438,                0.24673,                0.31245,                0.16359,                0.84898,                0.99999,                0.99963,                  0.995,                0.98841,                0.99999,                0.99963,                  0.995,                0.96194,                0.19493,                0.22433,                0.13448,                0.73551,              0.0013672,              0.0013672,              0.0013672
                    439,                0.24482,                0.30863,                0.16202,                0.85017,                      1,                0.99963,                  0.995,                0.98845,                      1,                0.99963,                  0.995,                0.96194,                 0.1947,                0.22422,                0.13472,                0.73549,              0.0013474,              0.0013474,              0.0013474
                    440,                0.24532,                0.30628,                0.16189,                0.84764,                      1,                0.99963,                  0.995,                0.98836,                      1,                0.99963,                  0.995,                0.96177,                0.19464,                0.22415,                0.13445,                0.73542,              0.0013276,              0.0013276,              0.0013276
                    441,                0.24599,                0.30912,                0.16264,                0.85149,                      1,                0.99962,                  0.995,                0.98832,                      1,                0.99962,                  0.995,                0.96189,                0.19458,                0.22415,                0.13448,                0.73537,              0.0013078,              0.0013078,              0.0013078
                    442,                0.24611,                0.30821,                0.16199,                0.84905,                      1,                0.99962,                  0.995,                0.98819,                      1,                0.99962,                  0.995,                0.96191,                0.19439,                0.22403,                0.13445,                0.73534,               0.001288,               0.001288,               0.001288
                    443,                0.24467,                0.30328,                0.16064,                0.84955,                      1,                0.99962,                  0.995,                0.98818,                      1,                0.99962,                  0.995,                0.96172,                0.19425,                0.22396,                0.13433,                0.73523,              0.0012682,              0.0012682,              0.0012682
                    444,                0.24184,                 0.3042,                0.16009,                0.84852,                      1,                0.99962,                  0.995,                0.98828,                      1,                0.99962,                  0.995,                0.96174,                0.19415,                0.22387,                0.13442,                0.73517,              0.0012484,              0.0012484,              0.0012484
                    445,                0.24251,                0.30595,                0.15895,                0.84697,                      1,                0.99962,                  0.995,                0.98815,                      1,                0.99962,                  0.995,                0.96193,                0.19401,                0.22377,                0.13409,                0.73516,              0.0012286,              0.0012286,              0.0012286
                    446,                0.24332,                0.30947,                0.16106,                 0.8482,                      1,                0.99962,                  0.995,                0.98814,                      1,                0.99962,                  0.995,                0.96196,                  0.194,                0.22371,                0.13413,                0.73508,              0.0012088,              0.0012088,              0.0012088
                    447,                0.24411,                 0.3064,                0.16071,                0.84885,                      1,                0.99962,                  0.995,                0.98817,                      1,                0.99962,                  0.995,                0.96198,                0.19383,                0.22361,                0.13383,                0.73503,               0.001189,               0.001189,               0.001189
                    448,                 0.2452,                0.30592,                 0.1611,                0.85008,                      1,                0.99962,                  0.995,                0.98802,                      1,                0.99962,                  0.995,                0.96173,                0.19366,                 0.2235,                0.13357,                0.73497,              0.0011692,              0.0011692,              0.0011692
                    449,                0.24208,                0.30375,                0.15937,                0.84914,                      1,                0.99962,                  0.995,                 0.9882,                      1,                0.99962,                  0.995,                0.96178,                0.19357,                0.22341,                0.13341,                0.73495,              0.0011494,              0.0011494,              0.0011494
                    450,                  0.242,                0.30432,                0.15925,                0.85057,                      1,                0.99962,                  0.995,                0.98829,                      1,                0.99962,                  0.995,                0.96163,                0.19353,                0.22334,                0.13303,                 0.7349,              0.0011296,              0.0011296,              0.0011296
                    451,                0.24075,                0.30423,                0.15786,                 0.8495,                      1,                0.99962,                  0.995,                 0.9883,                      1,                0.99962,                  0.995,                0.96154,                0.19341,                0.22328,                0.13302,                0.73487,              0.0011098,              0.0011098,              0.0011098
                    452,                 0.2402,                0.30516,                0.15833,                0.84782,                      1,                0.99962,                  0.995,                0.98838,                      1,                0.99962,                  0.995,                0.96173,                0.19335,                0.22323,                0.13308,                0.73486,                0.00109,                0.00109,                0.00109
                    453,                  0.238,                0.30152,                0.15798,                 0.8479,                      1,                0.99962,                  0.995,                0.98844,                      1,                0.99962,                  0.995,                 0.9617,                0.19327,                 0.2232,                0.13316,                0.73477,              0.0010702,              0.0010702,              0.0010702
                    454,                0.23806,                0.30067,                0.15745,                0.84928,                      1,                0.99962,                  0.995,                0.98835,                      1,                0.99962,                  0.995,                0.96185,                0.19322,                0.22311,                 0.1331,                0.73474,              0.0010504,              0.0010504,              0.0010504
                    455,                0.23622,                0.29907,                0.15657,                 0.8479,                      1,                0.99962,                  0.995,                0.98844,                      1,                0.99962,                  0.995,                 0.9619,                0.19314,                0.22306,                  0.133,                0.73471,              0.0010306,              0.0010306,              0.0010306
                    456,                0.23927,                0.30606,                0.15889,                0.84725,                      1,                0.99962,                  0.995,                 0.9884,                      1,                0.99962,                  0.995,                 0.9619,                0.19317,                0.22293,                0.13323,                0.73468,              0.0010108,              0.0010108,              0.0010108
                    457,                0.23934,                0.30177,                0.15854,                0.84796,                      1,                0.99962,                  0.995,                0.98849,                      1,                0.99962,                  0.995,                 0.9619,                0.19306,                0.22293,                0.13323,                0.73466,               0.000991,               0.000991,               0.000991
                    458,                0.23827,                0.29952,                0.15865,                0.84745,                      1,                0.99962,                  0.995,                0.98843,                      1,                0.99962,                  0.995,                0.96183,                0.19302,                0.22284,                0.13328,                0.73459,              0.0009712,              0.0009712,              0.0009712
                    459,                0.23545,                 0.2984,                0.15648,                0.84775,                      1,                0.99962,                  0.995,                0.98843,                      1,                0.99962,                  0.995,                0.96189,                0.19296,                0.22282,                0.13311,                0.73455,              0.0009514,              0.0009514,              0.0009514
                    460,                0.23799,                0.29688,                0.15728,                0.84888,                      1,                0.99962,                  0.995,                0.98857,                      1,                0.99962,                  0.995,                  0.962,                0.19291,                0.22273,                0.13313,                0.73449,              0.0009316,              0.0009316,              0.0009316
                    461,                0.23798,                0.30291,                 0.1568,                0.84811,                      1,                0.99962,                  0.995,                0.98848,                      1,                0.99962,                  0.995,                0.96216,                0.19284,                0.22269,                0.13277,                0.73444,              0.0009118,              0.0009118,              0.0009118
                    462,                 0.2373,                0.30499,                0.15669,                0.84729,                      1,                0.99962,                  0.995,                0.98849,                      1,                0.99962,                  0.995,                0.96224,                 0.1928,                0.22259,                0.13259,                0.73444,               0.000892,               0.000892,               0.000892
                    463,                0.23245,                 0.2956,                0.15428,                0.84678,                      1,                0.99962,                  0.995,                0.98855,                      1,                0.99962,                  0.995,                0.96193,                0.19284,                0.22256,                0.13265,                0.73438,              0.0008722,              0.0008722,              0.0008722
                    464,                0.23646,                0.30234,                 0.1562,                0.84752,                      1,                0.99962,                  0.995,                0.98853,                      1,                0.99962,                  0.995,                  0.962,                0.19279,                0.22241,                0.13286,                0.73435,              0.0008524,              0.0008524,              0.0008524
                    465,                0.23475,                 0.2971,                0.15548,                0.84754,                      1,                0.99962,                  0.995,                 0.9885,                      1,                0.99962,                  0.995,                0.96196,                0.19276,                0.22236,                0.13273,                0.73426,              0.0008326,              0.0008326,              0.0008326
                    466,                0.23398,                0.29572,                0.15537,                0.84545,                      1,                0.99962,                  0.995,                0.98836,                      1,                0.99962,                  0.995,                0.96222,                 0.1927,                0.22231,                0.13265,                0.73421,              0.0008128,              0.0008128,              0.0008128
                    467,                0.23401,                0.29914,                 0.1536,                0.84718,                      1,                0.99962,                  0.995,                0.98836,                      1,                0.99962,                  0.995,                0.96226,                0.19266,                0.22224,                0.13267,                0.73413,               0.000793,               0.000793,               0.000793
                    468,                0.23383,                0.29544,                0.15344,                0.84715,                      1,                0.99963,                  0.995,                0.98839,                      1,                0.99963,                  0.995,                0.96223,                0.19246,                0.22211,                0.13248,                0.73404,              0.0007732,              0.0007732,              0.0007732
                    469,                0.22857,                0.29332,                0.15169,                0.84505,                      1,                0.99963,                  0.995,                0.98846,                      1,                0.99963,                  0.995,                0.96201,                0.19245,                0.22207,                0.13264,                0.73398,              0.0007534,              0.0007534,              0.0007534
                    470,                0.23115,                0.29325,                0.15154,                0.84641,                      1,                0.99963,                  0.995,                0.98839,                      1,                0.99963,                  0.995,                0.96186,                0.19236,                0.22201,                0.13218,                0.73393,              0.0007336,              0.0007336,              0.0007336
                    471,                0.23314,                 0.2956,                 0.1534,                0.84695,                      1,                0.99963,                  0.995,                0.98851,                      1,                0.99963,                  0.995,                0.96191,                0.19226,                0.22188,                0.13237,                0.73386,              0.0007138,              0.0007138,              0.0007138
                    472,                0.23229,                0.29353,                0.15227,                 0.8461,                      1,                0.99963,                  0.995,                0.98841,                      1,                0.99963,                  0.995,                 0.9619,                 0.1922,                0.22173,                0.13227,                0.73384,               0.000694,               0.000694,               0.000694
                    473,                0.23405,                0.29873,                0.15393,                0.84614,                      1,                0.99963,                  0.995,                0.98838,                      1,                0.99963,                  0.995,                0.96187,                0.19214,                0.22163,                0.13228,                 0.7338,              0.0006742,              0.0006742,              0.0006742
                    474,                0.22952,                0.29548,                0.15121,                0.84411,                      1,                0.99963,                  0.995,                 0.9884,                      1,                0.99963,                  0.995,                0.96171,                0.19204,                0.22154,                0.13192,                0.73377,              0.0006544,              0.0006544,              0.0006544
                    475,                 0.2279,                0.29319,                0.15045,                0.84422,                      1,                0.99962,                  0.995,                0.98838,                      1,                0.99962,                  0.995,                0.96193,                0.19195,                0.22143,                0.13188,                0.73373,              0.0006346,              0.0006346,              0.0006346
                    476,                0.22747,                 0.2878,                 0.1494,                0.84383,                      1,                0.99962,                  0.995,                0.98867,                      1,                0.99962,                  0.995,                0.96187,                0.19185,                 0.2213,                0.13176,                0.73365,              0.0006148,              0.0006148,              0.0006148
                    477,                0.22949,                0.29388,                0.15106,                0.84676,                      1,                0.99962,                  0.995,                0.98852,                      1,                0.99962,                  0.995,                0.96184,                0.19182,                0.22125,                0.13185,                0.73362,               0.000595,               0.000595,               0.000595
                    478,                0.22754,                0.29558,                0.14863,                0.84566,                      1,                0.99962,                  0.995,                0.98869,                      1,                0.99962,                  0.995,                0.96183,                0.19175,                0.22117,                0.13186,                0.73353,              0.0005752,              0.0005752,              0.0005752
                    479,                0.22996,                 0.2939,                0.15084,                0.84528,                      1,                0.99962,                  0.995,                0.98847,                      1,                0.99962,                  0.995,                0.96186,                0.19176,                0.22111,                0.13181,                0.73348,              0.0005554,              0.0005554,              0.0005554
                    480,                0.22822,                0.29471,                0.14968,                0.84553,                      1,                0.99962,                  0.995,                0.98855,                      1,                0.99962,                  0.995,                0.96176,                0.19157,                0.22106,                0.13181,                0.73343,              0.0005356,              0.0005356,              0.0005356
                    481,                0.22927,                0.29009,                0.14966,                0.84573,                      1,                0.99962,                  0.995,                0.98849,                      1,                0.99962,                  0.995,                0.96177,                0.19149,                0.22099,                0.13162,                0.73341,              0.0005158,              0.0005158,              0.0005158
                    482,                0.22512,                0.29033,                 0.1469,                0.84208,                      1,                0.99962,                  0.995,                 0.9886,                      1,                0.99962,                  0.995,                0.96197,                0.19147,                0.22093,                0.13139,                0.73336,               0.000496,               0.000496,               0.000496
                    483,                0.22824,                0.29227,                0.14794,                0.84652,                      1,                0.99962,                  0.995,                0.98851,                      1,                0.99962,                  0.995,                0.96209,                0.19147,                0.22085,                 0.1312,                0.73334,              0.0004762,              0.0004762,              0.0004762
                    484,                0.22471,                0.29298,                0.14607,                0.84381,                      1,                0.99961,                  0.995,                0.98865,                      1,                0.99961,                  0.995,                0.96207,                0.19143,                0.22075,                0.13127,                0.73326,              0.0004564,              0.0004564,              0.0004564
                    485,                0.22307,                0.28865,                0.14534,                0.84308,                      1,                0.99962,                  0.995,                0.98848,                      1,                0.99962,                  0.995,                0.96202,                0.19129,                 0.2207,                0.13133,                0.73324,              0.0004366,              0.0004366,              0.0004366
                    486,                0.22545,                0.28754,                0.14711,                0.84386,                      1,                0.99962,                  0.995,                0.98837,                      1,                0.99962,                  0.995,                0.96208,                0.19141,                0.22064,                0.13135,                0.73321,              0.0004168,              0.0004168,              0.0004168
                    487,                0.22695,                0.29269,                0.14767,                0.84386,                      1,                0.99961,                  0.995,                0.98847,                      1,                0.99961,                  0.995,                 0.9621,                0.19138,                0.22061,                0.13132,                0.73319,               0.000397,               0.000397,               0.000397
                    488,                0.22109,                0.28646,                0.14368,                0.84285,                      1,                0.99961,                  0.995,                0.98851,                      1,                0.99961,                  0.995,                0.96185,                 0.1914,                0.22059,                0.13122,                0.73316,              0.0003772,              0.0003772,              0.0003772
                    489,                0.22181,                0.28563,                0.14434,                0.84523,                      1,                0.99961,                  0.995,                0.98867,                      1,                0.99961,                  0.995,                0.96197,                0.19127,                0.22053,                0.13116,                0.73314,              0.0003574,              0.0003574,              0.0003574
                    490,                0.22476,                0.28922,                0.14638,                0.84426,                      1,                0.99961,                  0.995,                0.98873,                      1,                0.99961,                  0.995,                0.96227,                0.19118,                0.22047,                0.13123,                 0.7331,              0.0003376,              0.0003376,              0.0003376
