track_id,frame,time,core_x,core_y,core_q,radius,area,body_distance,visible,sensor_id,sensor_x,sensor_y,sensor_distance,edge_x,edge_y,wall_top_x1,wall_top_y1,wall_top_x2,wall_top_y2,wall_bottom_x1,wall_bottom_y1,wall_bottom_x2,wall_bottom_y2
0,133,133,227.0,68.0,0.03371447789615303,3.949327084834294,49,70.8801805866774,1,1,198.0,80.0,31.38470965295043,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,134,134,227.0,68.0,0.03348450361785006,3.949327084834294,49,71.47027354082255,1,1,198.0,80.0,31.38470965295043,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,135,135,227.0,69.0,0.033119165895771616,3.9088200952233594,48,71.78439941937245,1,1,198.0,80.0,31.016124838541646,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,136,136,227.0,69.0,0.03346520689182935,3.9088200952233594,48,72.11102550927978,1,1,198.0,80.0,31.016124838541646,223.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
0,137,137,227.0,69.0,0.03361207737272866,3.949327084834294,49,72.44998274671983,1,1,198.0,80.0,31.016124838541646,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,138,138,227.0,69.0,0.03356928138543912,3.949327084834294,49,72.80109889280519,1,1,198.0,80.0,31.016124838541646,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,139,139,227.0,69.0,0.03334501413702273,3.989422804014327,50,74.09453421137081,1,1,198.0,80.0,31.016124838541646,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,140,140,227.0,69.0,0.03293545464394487,3.949327084834294,49,75.39230729988306,1,1,198.0,80.0,31.016124838541646,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,141,141,227.0,69.0,0.03234357721119443,3.989422804014327,50,75.39230729988306,1,1,198.0,80.0,31.016124838541646,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,142,142,228.0,70.0,0.03195448424053752,4.029119531035698,51,78.0,1,1,198.0,80.0,31.622776601683793,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,143,143,228.0,70.0,0.03254776780980452,4.068428945128219,52,78.54934754662193,1,1,198.0,80.0,31.622776601683793,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,144,144,228.0,70.0,0.03296527058969144,4.1073621666150775,53,79.12016177940993,1,1,198.0,80.0,31.622776601683793,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,145,145,228.0,70.0,0.0332079329240237,4.068428945128219,52,80.05623023850174,1,1,198.0,80.0,31.622776601683793,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,146,146,228.0,70.0,0.03328722129535941,4.068428945128219,52,80.05623023850174,1,1,198.0,80.0,31.622776601683793,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,147,147,228.0,70.0,0.03320856606989428,4.1073621666150775,53,80.65358020571685,1,1,198.0,80.0,31.622776601683793,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,148,148,228.0,70.0,0.032976603566100354,3.949327084834294,49,82.54089895318563,1,1,198.0,80.0,31.622776601683793,224.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
0,149,149,228.0,70.0,0.032595788578525534,3.949327084834294,49,82.54089895318563,1,1,198.0,80.0,31.622776601683793,225.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan
0,150,150,228.0,71.0,0.032435467712100166,4.029119531035698,51,83.81527307120105,1,1,198.0,80.0,31.32091952673165,225.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan
0,151,151,228.0,71.0,0.0324663118633727,4.145929793656026,54,85.09406559801923,1,1,198.0,80.0,31.32091952673165,225.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan
0,152,152,228.0,71.0,0.032327459744007976,4.068428945128219,52,86.03487664894976,1,1,198.0,80.0,31.32091952673165,225.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan
1,54,54,214.0,56.0,0.02437230221256106,4.720348719413148,70,6.708203932499369,1,2,200.0,39.0,22.02271554554524,211.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan
1,55,55,215.0,58.0,0.024258837857896995,4.787307364817192,72,9.433981132056603,1,2,200.0,39.0,24.20743687382041,211.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan
1,56,56,215.0,58.0,0.024242764972238488,4.853342309955121,74,10.0,1,2,200.0,39.0,24.20743687382041,211.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan
1,57,57,215.0,59.0,0.024746210359384103,4.982787485166879,78,11.40175425099138,1,2,200.0,39.0,25.0,212.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan
1,58,58,215.0,59.0,0.025162880335085853,4.820437914901168,73,13.892443989449804,1,2,200.0,39.0,25.0,212.0,51.0,nan,nan,nan,nan,nan,nan,nan,nan
1,59,59,215.0,60.0,0.02540560686201843,6.128667601500942,118,14.422205101855956,1,2,200.0,39.0,25.80697580112788,203.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan
1,60,60,215.0,60.0,0.02645239002995598,6.257165172872317,123,14.422205101855956,1,2,200.0,39.0,25.80697580112788,203.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan
1,61,61,215.0,60.0,0.027125890950795775,4.918490759365935,76,15.264337522473747,1,2,200.0,39.0,25.80697580112788,208.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
1,62,62,215.0,60.0,0.027465504124839907,4.950743503369154,77,15.652475842498529,1,2,200.0,39.0,25.80697580112788,208.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
1,63,63,215.0,61.0,0.02813344003755457,4.853342309955121,74,16.1245154965971,1,1,198.0,80.0,25.495097567963924,213.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
